지점명,일시,기온(°C),강수량(mm),풍속(m/s),습도(%),현지기압(hPa),적설(cm),지면온도(°C),년,월,일,시
서울,2022-07-13 11:00,24.3,16.1,1.4,97,994.9,0.0,24.2,2022,07,13,11
서울,2022-07-13 12:00,24.1,3.7,2.2,96,993.8,0.0,25.0,2022,07,13,12
서울,2022-07-13 13:00,24.1,3.9,1.5,97,992.6,0.0,24.4,2022,07,13,13
서울,2022-07-13 14:00,24.0,6.4,2.2,99,991.3,0.0,23.9,2022,07,13,14
서울,2022-07-13 15:00,24.1,22.6,2.7,100,989.5,0.0,23.8,2022,07,13,15
서울,2022-07-13 16:00,24.4,22.3,3.7,99,988.6,0.0,24.1,2022,07,13,16
서울,2022-07-13 17:00,24.3,13.1,1.7,99,989.7,0.0,23.9,2022,07,13,17
서울,2022-07-13 18:00,24.4,14.1,0.4,97,989.2,0.0,24.1,2022,07,13,18
서울,2022-07-13 19:00,24.4,6.7,1.3,99,989.0,0.0,24.0,2022,07,13,19
서울,2022-07-13 20:00,24.4,1.4,1.4,98,989.1,0.0,24.0,2022,07,13,20
서울,2022-07-13 21:00,24.8,0.1,1.8,98,989.2,0.0,24.2,2022,07,13,21
서울,2022-07-13 22:00,25.0,0.1,2.2,98,989.3,0.0,24.4,2022,07,13,22
서울,2022-07-13 23:00,25.0,0.0,1.7,97,989.5,0.0,24.4,2022,07,13,23
서울,2022-07-14 00:00,25.0,0.0,1.6,97,989.1,0.0,24.3,2022,07,14,00
서울,2022-07-14 01:00,24.8,0.1,3.5,97,989.0,0.0,24.3,2022,07,14,01
서울,2022-07-14 02:00,24.3,0.1,2.9,96,989.0,0.0,23.9,2022,07,14,02
서울,2022-07-14 03:00,23.7,0.0,2.8,96,989.0,0.0,23.5,2022,07,14,03
서울,2022-07-14 04:00,23.4,0.1,2.0,96,988.7,0.0,23.3,2022,07,14,04
서울,2022-07-14 05:00,23.3,0.3,1.3,98,988.9,0.0,23.4,2022,07,14,05
서울,2022-07-14 06:00,23.4,0.2,1.2,98,989.1,0.0,23.5,2022,07,14,06
서울,2022-07-14 07:00,23.6,0.1,0.0,96,989.2,0.0,24.4,2022,07,14,07
서울,2022-07-14 08:00,24.1,0.0,1.0,94,989.8,0.0,25.9,2022,07,14,08
서울,2022-07-14 09:00,24.3,0.0,2.9,92,990.3,0.0,26.7,2022,07,14,09
서울,2022-07-14 10:00,25.2,0.0,2.0,89,990.1,0.0,31.4,2022,07,14,10
서울,2022-07-14 11:00,26.3,0.0,2.1,85,990.3,0.0,35.7,2022,07,14,11
서울,2022-07-14 12:00,26.4,0.0,2.2,83,990.5,0.0,32.3,2022,07,14,12
서울,2022-07-14 13:00,27.2,0.0,1.9,79,990.5,0.0,32.9,2022,07,14,13
서울,2022-07-14 14:00,28.9,0.0,2.6,71,990.4,0.0,39.5,2022,07,14,14
서울,2022-07-14 15:00,29.4,0.0,1.8,67,990.4,0.0,36.5,2022,07,14,15
서울,2022-07-14 16:00,29.7,0.0,3.2,65,989.9,0.0,35.3,2022,07,14,16
서울,2022-07-14 17:00,29.3,0.0,3.4,70,990.1,0.0,31.6,2022,07,14,17
서울,2022-07-14 18:00,28.5,0.0,3.6,71,990.0,0.0,28.4,2022,07,14,18
서울,2022-07-14 19:00,27.5,0.0,3.1,73,990.2,0.0,26.3,2022,07,14,19
서울,2022-07-14 20:00,26.1,0.0,3.6,81,990.7,0.0,24.6,2022,07,14,20
서울,2022-07-14 21:00,25.2,0.0,3.7,84,991.2,0.0,23.7,2022,07,14,21
서울,2022-07-14 22:00,24.7,0.0,2.7,85,991.4,0.0,23.1,2022,07,14,22
서울,2022-07-14 23:00,24.5,0.0,0.5,86,991.3,0.0,23.5,2022,07,14,23
서울,2022-07-15 00:00,24.5,0.0,1.3,86,991.2,0.0,24.1,2022,07,15,00
서울,2022-07-15 01:00,24.5,0.0,1.3,86,991.2,0.0,24.0,2022,07,15,01
서울,2022-07-15 02:00,23.8,0.0,1.6,87,991.1,0.0,22.3,2022,07,15,02
서울,2022-07-15 03:00,23.6,0.0,2.5,90,991.1,0.0,23.0,2022,07,15,03
서울,2022-07-15 04:00,23.3,0.0,1.6,91,991.0,0.0,22.5,2022,07,15,04
서울,2022-07-15 05:00,23.0,0.0,1.3,91,991.1,0.0,22.4,2022,07,15,05
서울,2022-07-15 06:00,23.0,0.0,2.1,90,991.3,0.0,22.6,2022,07,15,06
서울,2022-07-15 07:00,23.0,0.0,1.9,90,991.7,0.0,23.3,2022,07,15,07
서울,2022-07-15 08:00,24.1,0.0,1.9,85,991.6,0.0,26.2,2022,07,15,08
서울,2022-07-15 09:00,25.4,0.0,2.0,81,991.4,0.0,32.9,2022,07,15,09
서울,2022-07-15 10:00,26.4,0.0,2.0,76,990.7,0.0,35.1,2022,07,15,10
서울,2022-07-15 11:00,27.6,0.0,2.2,72,990.4,0.0,37.7,2022,07,15,11
서울,2022-07-15 12:00,28.4,0.0,1.2,67,990.2,0.0,39.0,2022,07,15,12
서울,2022-07-15 13:00,29.2,0.0,2.3,64,989.8,0.0,40.5,2022,07,15,13
서울,2022-07-15 14:00,29.9,0.0,3.0,63,989.3,0.0,39.2,2022,07,15,14
서울,2022-07-15 15:00,29.8,0.0,2.5,60,989.0,0.0,36.7,2022,07,15,15
서울,2022-07-15 16:00,30.1,0.0,3.6,60,988.9,0.0,37.1,2022,07,15,16
서울,2022-07-15 17:00,30.1,0.0,2.6,59,988.4,0.0,34.1,2022,07,15,17
서울,2022-07-15 18:00,28.3,0.0,3.9,60,988.4,0.0,29.0,2022,07,15,18
서울,2022-07-15 19:00,28.3,0.0,2.9,65,988.5,0.0,28.1,2022,07,15,19
서울,2022-07-15 20:00,26.5,0.0,2.8,73,988.6,0.0,25.2,2022,07,15,20
서울,2022-07-15 21:00,25.2,0.0,3.1,79,989.0,0.0,23.8,2022,07,15,21
서울,2022-07-15 22:00,24.5,0.0,2.6,84,989.0,0.0,23.2,2022,07,15,22
서울,2022-07-15 23:00,24.4,0.0,2.0,86,988.9,0.0,23.1,2022,07,15,23
서울,2022-07-16 00:00,24.2,0.0,1.4,85,988.5,0.0,22.8,2022,07,16,00
서울,2022-07-16 01:00,24.1,0.0,2.9,87,988.2,0.0,22.8,2022,07,16,01
서울,2022-07-16 02:00,23.9,0.0,2.8,85,988.0,0.0,22.9,2022,07,16,02
서울,2022-07-16 03:00,23.7,0.0,1.1,85,988.0,0.0,23.1,2022,07,16,03
서울,2022-07-16 04:00,23.7,0.0,2.8,85,987.7,0.0,22.5,2022,07,16,04
서울,2022-07-16 05:00,23.8,0.0,1.6,87,987.8,0.0,23.3,2022,07,16,05
서울,2022-07-16 06:00,23.7,0.0,1.8,87,987.6,0.0,23.0,2022,07,16,06
서울,2022-07-16 07:00,24.1,0.0,1.7,87,987.9,0.0,24.7,2022,07,16,07
서울,2022-07-16 08:00,24.6,0.0,1.9,84,988.2,0.0,26.3,2022,07,16,08
서울,2022-07-16 09:00,25.3,0.0,3.4,81,988.3,0.0,28.5,2022,07,16,09
서울,2022-07-16 10:00,26.2,0.0,2.3,78,988.0,0.0,30.1,2022,07,16,10
서울,2022-07-16 11:00,26.6,0.0,3.3,74,987.8,0.0,29.9,2022,07,16,11
서울,2022-07-16 12:00,27.8,0.0,2.1,68,987.8,0.0,32.4,2022,07,16,12
서울,2022-07-16 13:00,27.7,0.0,3.4,71,987.7,0.0,32.7,2022,07,16,13
서울,2022-07-16 14:00,27.4,0.0,2.7,74,987.9,0.0,31.0,2022,07,16,14
서울,2022-07-16 15:00,26.9,0.0,2.2,75,987.9,0.0,29.0,2022,07,16,15
서울,2022-07-16 16:00,27.0,0.0,2.9,75,987.9,0.0,30.2,2022,07,16,16
서울,2022-07-16 17:00,24.9,7.8,1.6,89,988.4,0.0,24.6,2022,07,16,17
서울,2022-07-16 18:00,24.0,26.2,1.6,92,988.8,0.0,24.4,2022,07,16,18
서울,2022-07-16 19:00,24.8,0.0,1.4,89,988.9,0.0,25.7,2022,07,16,19
서울,2022-07-16 20:00,24.3,0.0,2.4,85,989.3,0.0,23.9,2022,07,16,20
서울,2022-07-16 21:00,24.1,0.0,0.8,87,989.8,0.0,23.6,2022,07,16,21
서울,2022-07-16 22:00,24.0,0.0,1.2,89,990.4,0.0,23.5,2022,07,16,22
서울,2022-07-16 23:00,23.5,0.0,1.3,90,989.8,0.0,22.9,2022,07,16,23
서울,2022-07-17 00:00,23.2,0.0,1.5,92,990.0,0.0,22.7,2022,07,17,00
서울,2022-07-17 01:00,23.2,0.0,1.0,93,990.2,0.0,22.3,2022,07,17,01
서울,2022-07-17 02:00,23.1,0.0,0.7,95,989.8,0.0,22.0,2022,07,17,02
서울,2022-07-17 03:00,22.7,0.0,1.1,91,989.9,0.0,21.6,2022,07,17,03
서울,2022-07-17 04:00,22.6,0.0,0.1,92,990.2,0.0,21.6,2022,07,17,04
서울,2022-07-17 05:00,22.5,0.0,0.5,94,990.4,0.0,22.1,2022,07,17,05
서울,2022-07-17 06:00,22.6,0.0,1.6,91,990.5,0.0,22.7,2022,07,17,06
서울,2022-07-17 07:00,22.9,0.0,0.3,91,991.0,0.0,24.0,2022,07,17,07
서울,2022-07-17 08:00,23.3,0.0,1.8,89,991.0,0.0,24.7,2022,07,17,08
서울,2022-07-17 09:00,24.0,0.0,1.6,88,990.8,0.0,26.7,2022,07,17,09
서울,2022-07-17 10:00,24.8,0.0,2.0,83,991.0,0.0,27.8,2022,07,17,10
서울,2022-07-17 11:00,25.6,0.0,2.4,84,990.8,0.0,29.1,2022,07,17,11
서울,2022-07-17 12:00,25.5,0.0,2.2,83,991.0,0.0,28.5,2022,07,17,12
서울,2022-07-17 13:00,27.4,0.0,1.1,79,990.4,0.0,36.8,2022,07,17,13
서울,2022-07-17 14:00,28.5,0.0,2.9,68,989.9,0.0,37.1,2022,07,17,14
서울,2022-07-17 15:00,29.4,0.0,3.6,66,989.7,0.0,38.9,2022,07,17,15
서울,2022-07-17 16:00,29.2,0.0,4.0,66,989.7,0.0,35.7,2022,07,17,16
서울,2022-07-17 17:00,28.5,0.0,2.9,65,989.7,0.0,32.1,2022,07,17,17
서울,2022-07-17 18:00,28.5,0.0,2.8,64,989.3,0.0,30.1,2022,07,17,18
서울,2022-07-17 19:00,27.9,0.0,2.4,67,989.8,0.0,28.1,2022,07,17,19
서울,2022-07-17 20:00,26.5,0.0,3.0,69,990.6,0.0,25.5,2022,07,17,20
서울,2022-07-17 21:00,26.0,0.0,1.4,70,991.3,0.0,24.8,2022,07,17,21
서울,2022-07-17 22:00,25.5,0.0,1.8,69,991.8,0.0,23.8,2022,07,17,22
서울,2022-07-17 23:00,24.9,0.0,1.2,75,991.8,0.0,23.3,2022,07,17,23
서울,2022-07-18 00:00,25.0,0.0,1.7,78,991.9,0.0,23.6,2022,07,18,00
서울,2022-07-18 01:00,25.0,0.0,1.9,82,991.6,0.0,24.1,2022,07,18,01
서울,2022-07-18 02:00,24.8,0.0,0.3,85,991.2,0.0,23.3,2022,07,18,02
서울,2022-07-18 03:00,24.1,0.0,1.3,87,990.9,0.0,22.7,2022,07,18,03
서울,2022-07-18 04:00,23.7,0.0,1.7,86,991.2,0.0,22.5,2022,07,18,04
서울,2022-07-18 05:00,23.2,0.0,1.2,86,991.4,0.0,22.3,2022,07,18,05
서울,2022-07-18 06:00,23.1,0.0,1.7,88,991.0,0.0,22.5,2022,07,18,06
서울,2022-07-18 07:00,23.6,0.0,2.2,88,991.0,0.0,24.2,2022,07,18,07
서울,2022-07-18 08:00,24.3,0.0,2.6,85,990.9,0.0,25.8,2022,07,18,08
서울,2022-07-18 09:00,25.5,0.0,2.0,82,990.8,0.0,28.5,2022,07,18,09
서울,2022-07-18 10:00,27.5,0.0,2.4,75,989.7,0.0,35.0,2022,07,18,10
서울,2022-07-18 11:00,28.8,0.0,3.0,68,989.2,0.0,38.8,2022,07,18,11
서울,2022-07-18 12:00,29.5,0.0,3.1,70,988.8,0.0,39.4,2022,07,18,12
서울,2022-07-18 13:00,30.1,0.0,3.1,64,988.7,0.0,40.3,2022,07,18,13
서울,2022-07-18 14:00,29.5,0.0,2.5,62,988.1,0.0,34.3,2022,07,18,14
서울,2022-07-18 15:00,29.7,0.0,3.4,65,987.8,0.0,35.4,2022,07,18,15
서울,2022-07-18 16:00,29.6,0.0,2.6,66,987.6,0.0,34.4,2022,07,18,16
서울,2022-07-18 17:00,29.6,0.0,2.9,63,987.6,0.0,33.8,2022,07,18,17
서울,2022-07-18 18:00,29.1,0.0,2.0,65,987.5,0.0,30.4,2022,07,18,18
서울,2022-07-18 19:00,28.7,0.0,2.2,65,988.0,0.0,28.6,2022,07,18,19
서울,2022-07-18 20:00,27.9,0.0,2.2,67,988.4,0.0,26.5,2022,07,18,20
서울,2022-07-18 21:00,27.4,0.0,1.4,69,988.8,0.0,26.0,2022,07,18,21
서울,2022-07-18 22:00,26.9,0.0,2.3,77,989.2,0.0,25.5,2022,07,18,22
서울,2022-07-18 23:00,26.2,0.0,1.9,78,989.5,0.0,24.7,2022,07,18,23
서울,2022-07-19 00:00,25.6,0.0,2.5,82,989.7,0.0,24.1,2022,07,19,00
서울,2022-07-19 01:00,25.3,0.0,0.9,82,989.7,0.0,24.0,2022,07,19,01
서울,2022-07-19 02:00,25.2,0.0,2.6,81,989.8,0.0,24.0,2022,07,19,02
서울,2022-07-19 03:00,24.9,0.0,1.5,83,989.6,0.0,23.9,2022,07,19,03
서울,2022-07-19 04:00,24.7,0.0,0.7,83,989.7,0.0,23.7,2022,07,19,04
서울,2022-07-19 05:00,24.5,0.0,1.7,85,989.9,0.0,23.5,2022,07,19,05
서울,2022-07-19 06:00,24.4,0.0,1.1,86,990.5,0.0,23.7,2022,07,19,06
서울,2022-07-19 07:00,24.6,0.0,0.2,84,990.7,0.0,25.0,2022,07,19,07
서울,2022-07-19 08:00,25.9,0.0,0.9,83,991.2,0.0,28.5,2022,07,19,08
서울,2022-07-19 09:00,27.2,0.0,2.1,78,991.5,0.0,31.9,2022,07,19,09
서울,2022-07-19 10:00,28.5,0.0,2.3,73,991.2,0.0,35.4,2022,07,19,10
서울,2022-07-19 11:00,29.2,0.0,2.1,66,991.6,0.0,38.0,2022,07,19,11
서울,2022-07-19 12:00,30.2,0.0,3.5,61,991.3,0.0,41.5,2022,07,19,12
서울,2022-07-19 13:00,30.2,0.0,3.1,61,991.4,0.0,36.3,2022,07,19,13
서울,2022-07-19 14:00,30.1,0.0,4.7,61,991.8,0.0,39.0,2022,07,19,14
서울,2022-07-19 15:00,30.7,0.0,3.5,59,991.9,0.0,40.6,2022,07,19,15
서울,2022-07-19 16:00,31.0,0.0,3.0,59,992.0,0.0,38.9,2022,07,19,16
서울,2022-07-19 17:00,30.5,0.0,3.2,60,992.2,0.0,35.0,2022,07,19,17
서울,2022-07-19 18:00,29.1,0.0,3.7,66,992.9,0.0,31.6,2022,07,19,18
서울,2022-07-19 19:00,28.0,0.0,4.4,70,993.6,0.0,29.1,2022,07,19,19
서울,2022-07-19 20:00,27.2,0.0,2.7,73,994.2,0.0,27.3,2022,07,19,20
서울,2022-07-19 21:00,26.6,0.0,1.6,77,995.0,0.0,26.4,2022,07,19,21
서울,2022-07-19 22:00,26.0,0.0,2.2,78,995.3,0.0,25.7,2022,07,19,22
서울,2022-07-19 23:00,26.0,0.0,1.6,81,995.5,0.0,25.7,2022,07,19,23
서울,2022-07-20 00:00,25.8,0.0,2.8,83,995.6,0.0,25.4,2022,07,20,00
서울,2022-07-20 01:00,25.7,0.0,2.3,85,995.8,0.0,25.3,2022,07,20,01
서울,2022-07-20 02:00,25.4,0.0,1.9,86,996.0,0.0,25.0,2022,07,20,02
서울,2022-07-20 03:00,25.3,0.0,2.8,87,996.1,0.0,25.2,2022,07,20,03
서울,2022-07-20 04:00,25.2,0.0,1.7,86,996.2,0.0,24.8,2022,07,20,04
서울,2022-07-20 05:00,25.0,0.0,2.2,88,996.4,0.0,24.6,2022,07,20,05
서울,2022-07-20 06:00,25.0,0.0,1.4,88,996.7,0.0,24.8,2022,07,20,06
서울,2022-07-20 07:00,25.1,0.0,2.3,87,997.1,0.0,25.5,2022,07,20,07
서울,2022-07-20 08:00,25.8,0.0,0.9,83,997.2,0.0,28.7,2022,07,20,08
서울,2022-07-20 09:00,26.9,0.0,1.1,78,997.2,0.0,30.1,2022,07,20,09
서울,2022-07-20 10:00,27.3,0.0,2.2,75,997.2,0.0,30.9,2022,07,20,10
서울,2022-07-20 11:00,28.5,0.0,2.8,69,997.1,0.0,34.8,2022,07,20,11
서울,2022-07-20 12:00,29.6,0.0,2.6,67,996.7,0.0,38.0,2022,07,20,12
서울,2022-07-20 13:00,30.0,0.0,2.9,62,996.5,0.0,38.1,2022,07,20,13
서울,2022-07-20 14:00,30.1,0.0,3.4,60,996.3,0.0,39.2,2022,07,20,14
서울,2022-07-20 15:00,30.2,0.0,3.2,62,996.2,0.0,39.6,2022,07,20,15
서울,2022-07-20 16:00,29.6,0.0,2.8,60,995.8,0.0,35.2,2022,07,20,16
서울,2022-07-20 17:00,29.0,0.0,2.4,64,995.9,0.0,33.0,2022,07,20,17
서울,2022-07-20 18:00,28.5,0.0,2.2,67,995.6,0.0,31.0,2022,07,20,18
서울,2022-07-20 19:00,27.9,0.0,1.9,69,995.7,0.0,28.9,2022,07,20,19
서울,2022-07-20 20:00,27.3,0.0,1.8,74,995.4,0.0,27.4,2022,07,20,20
서울,2022-07-20 21:00,26.9,0.0,1.6,75,995.7,0.0,26.8,2022,07,20,21
서울,2022-07-20 22:00,26.2,0.3,1.4,81,995.8,0.0,26.0,2022,07,20,22
서울,2022-07-20 23:00,25.3,0.0,1.8,79,995.3,0.0,25.3,2022,07,20,23
서울,2022-07-21 00:00,24.3,0.8,1.7,85,994.8,0.0,24.6,2022,07,21,00
서울,2022-07-21 01:00,24.0,0.9,2.8,91,994.3,0.0,24.3,2022,07,21,01
서울,2022-07-21 02:00,23.6,0.5,2.5,92,993.4,0.0,24.0,2022,07,21,02
서울,2022-07-21 03:00,22.6,0.1,3.0,89,992.6,0.0,23.3,2022,07,21,03
서울,2022-07-21 04:00,22.0,1.2,2.6,94,992.2,0.0,22.8,2022,07,21,04
서울,2022-07-21 05:00,21.2,0.7,3.2,94,991.3,0.0,22.3,2022,07,21,05
서울,2022-07-21 06:00,21.0,2.7,3.5,97,991.6,0.0,22.0,2022,07,21,06
서울,2022-07-21 07:00,20.9,1.4,2.9,96,991.1,0.0,22.3,2022,07,21,07
서울,2022-07-21 08:00,21.1,1.7,3.9,96,990.9,0.0,23.0,2022,07,21,08
서울,2022-07-21 09:00,21.6,1.0,3.5,96,990.4,0.0,24.4,2022,07,21,09
서울,2022-07-21 10:00,22.4,0.2,3.0,93,990.3,0.0,26.1,2022,07,21,10
서울,2022-07-21 11:00,23.3,0.0,2.2,87,990.7,0.0,26.4,2022,07,21,11
서울,2022-07-21 12:00,23.2,0.0,2.7,88,991.0,0.0,26.0,2022,07,21,12
서울,2022-07-21 13:00,23.5,0.0,3.1,86,991.3,0.0,26.4,2022,07,21,13
서울,2022-07-21 14:00,23.6,0.0,4.2,87,991.5,0.0,26.4,2022,07,21,14
서울,2022-07-21 15:00,24.1,0.0,3.4,87,991.7,0.0,28.4,2022,07,21,15
서울,2022-07-21 16:00,24.4,0.0,3.4,83,991.9,0.0,26.9,2022,07,21,16
서울,2022-07-21 17:00,24.5,0.0,2.7,81,992.2,0.0,26.1,2022,07,21,17
서울,2022-07-21 18:00,24.6,0.0,2.0,82,992.4,0.0,25.7,2022,07,21,18
서울,2022-07-21 19:00,25.2,0.0,2.5,80,992.9,0.0,25.2,2022,07,21,19
서울,2022-07-21 20:00,24.7,0.0,0.8,80,993.5,0.0,24.6,2022,07,21,20
서울,2022-07-21 21:00,24.4,0.0,2.7,82,994.1,0.0,23.7,2022,07,21,21
서울,2022-07-21 22:00,24.1,0.0,1.5,80,994.7,0.0,23.4,2022,07,21,22
서울,2022-07-21 23:00,24.1,0.0,2.3,78,994.6,0.0,23.3,2022,07,21,23
서울,2022-07-22 00:00,23.9,0.0,0.6,80,994.9,0.0,23.3,2022,07,22,00
서울,2022-07-22 01:00,23.8,0.0,0.5,83,994.9,0.0,23.4,2022,07,22,01
서울,2022-07-22 02:00,23.6,0.0,1.0,85,995.0,0.0,23.4,2022,07,22,02
서울,2022-07-22 03:00,23.5,0.0,1.5,87,995.2,0.0,23.2,2022,07,22,03
서울,2022-07-22 04:00,23.2,0.0,1.5,88,995.1,0.0,23.1,2022,07,22,04
서울,2022-07-22 05:00,23.0,0.0,1.4,89,995.2,0.0,22.6,2022,07,22,05
서울,2022-07-22 06:00,22.9,0.0,2.4,89,995.6,0.0,22.8,2022,07,22,06
서울,2022-07-22 07:00,23.0,0.0,2.3,89,995.9,0.0,23.3,2022,07,22,07
서울,2022-07-22 08:00,23.6,0.0,1.8,88,996.2,0.0,25.3,2022,07,22,08
서울,2022-07-22 09:00,24.4,0.0,1.4,85,996.2,0.0,27.6,2022,07,22,09
서울,2022-07-22 10:00,25.1,0.0,2.1,80,995.9,0.0,29.0,2022,07,22,10
서울,2022-07-22 11:00,26.6,0.0,1.3,73,995.7,0.0,34.3,2022,07,22,11
서울,2022-07-22 12:00,27.2,0.0,2.1,69,995.4,0.0,35.2,2022,07,22,12
서울,2022-07-22 13:00,26.3,1.0,2.3,78,995.2,0.0,28.7,2022,07,22,13
서울,2022-07-22 14:00,27.3,4.2,2.3,75,995.1,0.0,34.1,2022,07,22,14
서울,2022-07-22 15:00,26.3,0.0,2.0,77,995.3,0.0,29.4,2022,07,22,15
서울,2022-07-22 16:00,26.5,0.0,2.7,79,995.3,0.0,29.2,2022,07,22,16
서울,2022-07-22 17:00,27.0,0.0,2.5,74,995.3,0.0,28.9,2022,07,22,17
서울,2022-07-22 18:00,26.9,0.0,2.7,74,995.2,0.0,27.2,2022,07,22,18
서울,2022-07-22 19:00,26.5,0.0,2.8,75,995.4,0.0,26.7,2022,07,22,19
서울,2022-07-22 20:00,25.6,0.0,2.0,77,995.9,0.0,24.9,2022,07,22,20
서울,2022-07-22 21:00,25.1,0.0,2.1,83,996.2,0.0,24.3,2022,07,22,21
서울,2022-07-22 22:00,24.6,0.0,1.7,84,996.7,0.0,23.7,2022,07,22,22
서울,2022-07-22 23:00,24.3,0.0,1.2,87,997.0,0.0,23.4,2022,07,22,23
서울,2022-07-23 00:00,24.1,0.0,0.2,88,996.6,0.0,23.1,2022,07,23,00
서울,2022-07-23 01:00,23.7,0.0,1.3,88,996.6,0.0,23.1,2022,07,23,01
서울,2022-07-23 02:00,23.7,0.0,1.0,89,996.5,0.0,23.4,2022,07,23,02
서울,2022-07-23 03:00,23.8,0.0,0.4,89,996.3,0.0,23.8,2022,07,23,03
서울,2022-07-23 04:00,23.7,0.0,1.6,89,996.2,0.0,23.1,2022,07,23,04
서울,2022-07-23 05:00,23.5,0.0,2.0,90,996.0,0.0,23.4,2022,07,23,05
서울,2022-07-23 06:00,23.6,0.0,1.5,89,996.4,0.0,23.7,2022,07,23,06
서울,2022-07-23 07:00,23.9,0.0,2.3,89,996.1,0.0,24.8,2022,07,23,07
서울,2022-07-23 08:00,24.3,0.0,1.9,87,996.8,0.0,26.0,2022,07,23,08
서울,2022-07-23 09:00,25.3,0.0,2.4,82,996.2,0.0,28.5,2022,07,23,09
서울,2022-07-23 10:00,25.6,0.0,1.4,79,996.1,0.0,28.0,2022,07,23,10
서울,2022-07-23 11:00,26.1,0.0,1.6,78,996.3,0.0,29.1,2022,07,23,11
서울,2022-07-23 12:00,26.7,0.0,1.6,74,996.0,0.0,30.0,2022,07,23,12
서울,2022-07-23 13:00,27.3,0.0,2.7,73,995.4,0.0,31.5,2022,07,23,13
서울,2022-07-23 14:00,27.7,0.0,3.4,70,995.0,0.0,30.9,2022,07,23,14
서울,2022-07-23 15:00,27.6,0.0,2.6,67,994.3,0.0,29.8,2022,07,23,15
서울,2022-07-23 16:00,27.1,0.0,2.5,69,993.9,0.0,27.3,2022,07,23,16
서울,2022-07-23 17:00,26.1,0.5,2.8,78,993.9,0.0,26.2,2022,07,23,17
서울,2022-07-23 18:00,25.6,0.2,2.2,82,993.0,0.0,25.6,2022,07,23,18
서울,2022-07-23 19:00,25.2,0.6,1.9,87,993.0,0.0,25.3,2022,07,23,19
서울,2022-07-23 20:00,24.4,2.2,3.4,92,992.9,0.0,24.6,2022,07,23,20
서울,2022-07-23 21:00,23.7,0.4,2.4,90,993.3,0.0,24.1,2022,07,23,21
서울,2022-07-23 22:00,23.2,1.0,2.7,92,993.2,0.0,23.7,2022,07,23,22
서울,2022-07-23 23:00,22.5,3.9,3.2,95,992.7,0.0,23.1,2022,07,23,23
서울,2022-07-24 00:00,22.3,1.1,2.8,96,992.1,0.0,23.0,2022,07,24,00
서울,2022-07-24 01:00,22.1,1.2,3.3,96,991.9,0.0,22.9,2022,07,24,01
서울,2022-07-24 02:00,22.1,0.0,2.8,96,991.4,0.0,22.9,2022,07,24,02
서울,2022-07-24 03:00,22.2,0.0,2.6,96,991.0,0.0,22.9,2022,07,24,03
서울,2022-07-24 04:00,22.3,0.0,2.6,95,990.8,0.0,23.0,2022,07,24,04
서울,2022-07-24 05:00,22.5,0.0,2.8,95,990.6,0.0,23.1,2022,07,24,05
서울,2022-07-24 06:00,22.6,0.0,2.7,94,991.0,0.0,23.2,2022,07,24,06
서울,2022-07-24 07:00,22.9,0.0,2.6,94,990.9,0.0,23.9,2022,07,24,07
서울,2022-07-24 08:00,23.9,0.0,2.7,93,991.3,0.0,26.7,2022,07,24,08
서울,2022-07-24 09:00,24.0,0.0,2.2,90,991.7,0.0,25.4,2022,07,24,09
서울,2022-07-24 10:00,25.2,0.0,2.6,87,991.8,0.0,29.3,2022,07,24,10
서울,2022-07-24 11:00,25.4,0.0,1.6,84,992.0,0.0,27.5,2022,07,24,11
서울,2022-07-24 12:00,25.9,0.0,2.3,83,992.2,0.0,28.1,2022,07,24,12
서울,2022-07-24 13:00,27.0,0.0,1.7,80,991.9,0.0,29.9,2022,07,24,13
서울,2022-07-24 14:00,28.0,0.0,1.2,76,991.9,0.0,32.9,2022,07,24,14
서울,2022-07-24 15:00,27.2,0.0,1.4,77,992.0,0.0,28.5,2022,07,24,15
서울,2022-07-24 16:00,27.3,0.0,1.3,79,992.1,0.0,29.9,2022,07,24,16
서울,2022-07-24 17:00,27.9,0.0,2.5,77,992.5,0.0,30.0,2022,07,24,17
서울,2022-07-24 18:00,26.8,0.0,2.8,81,992.7,0.0,28.5,2022,07,24,18
서울,2022-07-24 19:00,26.6,0.0,3.7,81,993.1,0.0,27.1,2022,07,24,19
서울,2022-07-24 20:00,26.1,0.0,2.4,83,993.6,0.0,26.0,2022,07,24,20
서울,2022-07-24 21:00,25.9,0.0,1.3,87,994.4,0.0,25.5,2022,07,24,21
서울,2022-07-24 22:00,25.8,0.0,0.7,86,995.0,0.0,25.5,2022,07,24,22
서울,2022-07-24 23:00,25.5,0.0,1.3,86,995.2,0.0,24.8,2022,07,24,23
서울,2022-07-25 00:00,25.2,0.0,2.0,87,995.8,0.0,24.7,2022,07,25,00
서울,2022-07-25 01:00,24.6,0.0,1.0,87,996.3,0.0,24.0,2022,07,25,01
서울,2022-07-25 02:00,24.3,0.0,0.8,88,996.4,0.0,24.2,2022,07,25,02
서울,2022-07-25 03:00,24.3,0.0,1.2,89,996.8,0.0,24.1,2022,07,25,03
서울,2022-07-25 04:00,23.9,0.0,1.8,90,997.1,0.0,23.7,2022,07,25,04
서울,2022-07-25 05:00,23.8,0.0,0.1,90,997.3,0.0,23.5,2022,07,25,05
서울,2022-07-25 06:00,23.7,0.0,2.0,91,997.9,0.0,23.8,2022,07,25,06
